"","geohash","observed","knn_predict","arima_predict","smooth_predict"
"884","dr5rs1m",0,-0.00539325842696629,0,1.32213058164591e-05
"885","dr5rs1n",0,0.00337078651685393,-0.0112359550561538,-0.017220073770316
"886","dr5rs1p",0,0.00449438202247191,-0.0458705318975541,-0.0461351194604348
"887","dr5rs1q",0,-0.0251685393258427,-0.0359550561797755,-0.0139109818226935
"888","dr5rs1r",0,0.0152808988764045,-0.256914224353852,-0.290414380093762
"889","dr5rs1s",0,0.00337078651685393,0,1.31995395926299e-05
"890","dr5rs1t",0,-0.0184269662921348,0,1.31707941497239e-05
"891","dr5rs1u",0,0.000449438202247191,0,2.55620594312815e-32
"892","dr5rs1v",0,-0.000449438202247191,0,-1.31455677501948e-05
"893","dr5rs1w",0,-0.0395505617977528,-0.096629213483146,-0.157659852767531
"894","dr5rs1x",0,-0.0660674157303371,-0.0294719503862399,-0.0961888259117281
"895","dr5rs1y",0,-0.0292134831460674,0,-0.00294790858914693
"896","dr5rs1z",0,-0.0220224719101124,-0.0292134831460674,0.000148363820098145
"897","dr5rs30",0,0.0314606741573034,-0.0471910112359551,-0.0440916711750698
"898","dr5rs31",0,0.170786516853933,0.0202247191011529,0.00807197472358705
"899","dr5rs32",0,0.12,-0.167516467985558,-0.165900237072153
"900","dr5rs33",0,0.349213483146067,0.263238718832795,0.382451562220412
"901","dr5rs34",0,0.458988764044944,0,3.95316032000427e-05
"902","dr5rs35",0,0.410112359550562,0.0786516853932313,0.0656077308499552
"903","dr5rs36",0,1.00449438202247,0.507775239829304,0.7468671407599
"904","dr5rs37",1,0.728089887640449,1.55955056179782,1.73909327265891
"905","dr5rs38",0,-0.187865168539326,-0.10227145230561,-0.174598133728267
"906","dr5rs39",0,0.136179775280899,-0.862990385432195,-0.95856072532399
"907","dr5rs3b",0,-0.0570786516853933,-0.0112359550561946,-0.0290073373714886
"908","dr5rs3c",0,-0.18247191011236,-0.396640201903965,-0.216394325296533
"909","dr5rs3d",1,0.459325842696629,1.66908702049598,1.66057599173663
"910","dr5rs3e",0,0.565393258426966,0.349463877614602,0.412211422906362
"911","dr5rs3f",0,0.163595505617978,0.0033250936321713,-0.00676057951536926
"912","dr5rs3g",0,-0.0274157303370786,-0.101123595505572,-0.101928254052488
"913","dr5rs3h",0,-0.0050561797752809,0,-2.64314230969251e-05
"914","dr5rs3j",0,-0.0301123595505618,0,1.56644359885366e-08
"915","dr5rs3k",0,0.281348314606742,-0.24123680243179,-0.106641348886596
"916","dr5rs3m",0,-0.0364044943820225,-0.00993460499283345,-0.0433751046386124
"917","dr5rs3p",0,-0.0206741573033708,-0.00449438202245086,-0.0019952033028705
"918","dr5rs3q",0,-0.0308988764044944,-0.0179775280898849,-0.0239235095220914
"919","dr5rs3r",0,-0.0247191011235955,-0.040449438202308,-0.0410696811616564
"920","dr5rs3s",0,-0.032808988764045,1.01051850544521,0.383252654456079
"921","dr5rs3t",0,-0.0296629213483146,-0.0359550561797931,-0.0788192935167873
"922","dr5rs3u",-1,-0.112359550561798,-0.791715208524805,-0.878877358205603
"923","dr5rs3v",0,-0.123595505617978,-0.0579174691396811,-0.0570236076447683
"924","dr5rs3w",0,-0.0319101123595506,0.020091680681914,-0.0288584457491496
"925","dr5rs3x",0,-0.0224719101123595,0,-0.000131424049961588
"926","dr5rs3y",0,-0.0220224719101124,-0.0516853932584039,-0.0783264653546955
"927","dr5rs3z",0,-0.0157303370786517,7.42497464834491e-32,-1.31586104819935e-05
"928","dr5rs40",0,-0.68314606741573,-7.65476768653837e-14,-4.37491725728914e-05
"929","dr5rs41",0,-0.0620224719101123,0,2.63293696923192e-05
"930","dr5rs42",0,-0.948314606741573,-0.603591311432264,-0.599332227669953
"931","dr5rs43",0,-0.409438202247191,-0.195982229857724,-0.160111010685705
"932","dr5rs44",0,-0.000898876404494382,0,-1.3158632864134e-05
"933","dr5rs45",0,-0.00179775280898876,-0.00898876404494774,-0.00755206660219791
"934","dr5rs46",0,-0.106516853932584,0,2.62623979569382e-05
"935","dr5rs47",0,-0.00898876404494382,0.00237653565857393,1.03310441317274e-49
"936","dr5rs48",-4,-0.0710112359550561,-3.619653217898,-3.61311094638335
"937","dr5rs49",0,0.424719101123596,-1.06864064091011,-1.06540103580192
"938","dr5rs4b",-3,0.468314606741573,-1.69579864740514,-1.69896022136068
"939","dr5rs4c",-1,0.466966292134831,-0.393139389218727,-0.384372922523957
"940","dr5rs4d",-1,-0.136629213483146,-0.226229239732926,-0.204835559539875
"941","dr5rs4e",0,-0.0714606741573034,-0.0471910112359638,-0.0237425708223279
"942","dr5rs4f",0,0.404044943820225,0.0224053544376054,0.0414166888262907
"943","dr5rs4g",0,-0.0341573033707865,-0.088726519629695,-0.0659198183593117
"944","dr5rs4h",0,0.000449438202247191,0,5.49110051725155e-08
"945","dr5rs4j",0,-0.000449438202247191,0,2.64331427684931e-05
"946","dr5rs4k",0,0.00179775280898876,0,1.31255732257794e-05
"947","dr5rs4m",0,0.00179775280898876,0,1.31908444219798e-05
"948","dr5rs4n",0,-0.00269662921348315,0,-3.95149855560904e-05
"949","dr5rs4p",0,-0.00808988764044944,0,-1.31699234685441e-05
"950","dr5rs4q",0,-0.00179775280898876,0,1.31525219270867e-05
"951","dr5rs4r",0,-0.00168539325842697,0,-1.31612198218128e-05
"952","dr5rs4s",0,-0.0130337078651685,0.0226208197651377,0.0137089519295401
"953","dr5rs4t",0,-0.00539325842696629,0,-1.31647005900518e-05
"954","dr5rs4u",0,-0.0260674157303371,0,-0.0621594019553348
"955","dr5rs4v",0,-0.202696629213483,-0.100304627493371,-0.317985706431364
"956","dr5rs4w",0,-0.00134831460674157,0,-1.48874067343364e-09
"957","dr5rs4x",0,0.0134831460674157,0,-2.74358035170211e-05
"958","dr5rs4y",0,-0.00449438202247191,0,-0.0477934378046736
"959","dr5rs4z",0,0.000449438202247192,0.0210605314120953,0.0473462663521752
"960","dr5rs50",0,-0.312359550561798,-0.431460674157231,-0.505490146185323
"961","dr5rs51",0,0.349662921348315,-0.152808988764045,-0.116969577027821
"962","dr5rs52",0,-0.235955056179775,0.00415952014076161,0.0012146004531574
"963","dr5rs53",0,-0.0229213483146067,-0.181448391308539,-0.145379008051186
"964","dr5rs54",-1,-0.0525842696629213,-0.208988764044944,-0.449586481501217
"965","dr5rs55",0,0.0184269662921348,0,-1.31394778158026e-05
"966","dr5rs56",0,0.0521348314606742,0.128089887640449,-0.161240857965441
"967","dr5rs57",1,0.0714606741573034,0.393258426966486,0.283288802946497
"968","dr5rs58",0,-0.799101123595506,-0.474157303370787,-0.375680836907083
"969","dr5rs59",0,-0.606292134831461,-0.100251249259696,-0.0192336681810286
"970","dr5rs5b",-2,-1.68,-1.73323136254889,-2.02317254361424
"971","dr5rs5c",-3,-2.42561797752809,-2.51626284761668,-3.01896343737342
"972","dr5rs5d",0,-0.667865168539326,-8.69283618274514e-05,-0.0218585200701127
"973","dr5rs5e",0,-0.226516853932584,-0.98515452250483,-0.645458298352431
"974","dr5rs5f",-2,-1.31460674157303,-2.34120647080026,-2.3498197199032
"975","dr5rs5g",0,-0.893932584269663,-0.54763073120927,-0.35196686907122
"976","dr5rs5h",0,-0.153258426966292,-0.0134831460674178,-0.00227120398055265
"977","dr5rs5j",-1,-0.288988764044944,-1.03208873061785,-1.08495844563408
"978","dr5rs5k",-1,-0.0426966292134831,0.266102306417588,-0.139135204156457
"979","dr5rs5m",0,-0.283595505617977,-0.365974299018951,-0.319322013476561
"980","dr5rs5n",0,-0.212584269662921,-0.0808988764045176,-0.108877864958368
"981","dr5rs5p",0,0.208988764044944,-0.167047374756816,-0.153027672444702
"982","dr5rs5q",0,-0.0575280898876404,0.0144052170586397,-0.0711138222713813
"983","dr5rs5r",0,0.235955056179775,0.462921348314607,0.210222443665186
"984","dr5rs5s",-1,-0.266516853932584,-0.799504925513328,-0.907843107562506
"985","dr5rs5t",0,-0.382022471910112,-0.523525047388972,-0.30691097143748
"986","dr5rs5u",0,-0.38561797752809,-0.307865168539326,-0.537305506583301
"987","dr5rs5v",0,-0.498426966292135,-0.373477473315612,-0.532430944744239
"988","dr5rs5w",0,-0.21752808988764,-0.368539325842688,-0.176410598920925
"989","dr5rs5x",0,0.271011235955056,-0.096629213483146,-0.0859977753732686
"990","dr5rs5y",0,-0.26876404494382,-0.23940663591308,-0.255823916426154
"991","dr5rs5z",0,0.352359550561798,-0.15159036920612,-0.041073003355795
"992","dr5rs60",0,-0.00280898876404494,0,4.34966612608377e-09
"993","dr5rs61",0,-0.0148314606741573,0,1.31577399738947e-05
"994","dr5rs63",0,0.00112359550561798,0.00449438202247893,0.00208621719570742
"995","dr5rs64",0,-0.00449438202247191,0,1.75159915709789e-09
"996","dr5rs65",0,-0.0265168539325843,0,8.69990733858326e-10
"997","dr5rs66",0,0.00134831460674157,0.00396269095959525,-1.32135345718182e-05
"998","dr5rs67",0,0.000449438202247191,0,1.32100344371833e-05
"999","dr5rs68",0,-0.00561797752808989,-0.00449438202243543,-0.0016130908529803
"1000","dr5rs69",0,0.00134831460674157,0,5.140348225228e-08
"1001","dr5rs6b",0,0.142921348314607,0,0.000172857548536069
"1002","dr5rs6c",0,-0.0224719101123596,0,2.63381951215994e-05
"1003","dr5rs6d",0,0.00134831460674157,0,1.31690528449224e-05
"1004","dr5rs6e",0,0.00314606741573034,0.00449438202241578,0.00140566114858197
"1005","dr5rs6f",0,-0.0107865168539326,0,1.31899491942276e-05
"1006","dr5rs6g",0,-0.0161797752808989,0,1.31560003949799e-05
"1007","dr5rs6h",0,-0.103932584269663,-0.0337078651685178,-0.0110459886717674
"1008","dr5rs6k",0,-0.00674157303370787,0,-1.31533914578274e-05
"1009","dr5rs6m",0,-0.00417335473515249,-0.00449438202243543,-0.00152864477852795
"1010","dr5rs6n",0,-0.0115569823434992,0,1.31525136428301e-05
"1011","dr5rs6p",0,0,0,-1.31577399738947e-05
"1012","dr5rs6r",0,0.000374531835205993,0,2.6343332315679e-05
"1013","dr5rs6s",0,0.000449438202247191,0.00449438202244665,0.00237489487620502
"1014","dr5rs6t",0,-0.000449438202247191,0,1.31386058691402e-05
"1015","dr5rs6u",0,-0.0773033707865169,-0.000219730842738083,-0.00290960436247625
"1016","dr5rs6v",0,-0.0887640449438202,-0.00674157303376767,-0.00399296866861269
"1017","dr5rs6w",0,-0.000321027287319422,0,1.31803754426243e-05
"1018","dr5rs6x",0,0.00168539325842697,0,-1.31464368211856e-05
"1019","dr5rs6z",0,-0.0397003745318352,0,1.3149044378906e-05
"1020","dr5rs70",0,0.257078651685393,-0.0219028359621278,0.0880686551814877
"1021","dr5rs71",0,0.0957303370786517,-0.0598482795705728,-0.0563128268875777
"1022","dr5rs72",1,0.675505617977528,0.609106336969799,0.756405150962599
"1023","dr5rs73",0,0.10561797752809,0,-0.008407646630165
"1024","dr5rs74",0,-0.0665168539325843,-0.0651685393258182,-0.0615221859799094
"1025","dr5rs75",-1,-0.115056179775281,-0.0910918193220844,-0.0818024596209644
"1026","dr5rs76",0,-0.0867415730337079,-0.0746332914590249,-0.0518323814302989
"1027","dr5rs77",0,-0.171685393258427,-0.0205594890003998,-0.0246330478354892
"1028","dr5rs78",0,0.893483146067416,0.861919042038972,0.875114197827573
"1029","dr5rs79",0,0.195056179775281,-0.476890407066719,-0.570330785319095
"1030","dr5rs7b",1,1.05078651685393,2.4044943820223,1.99651216223747
"1031","dr5rs7c",0,0.401797752808989,-0.0407667980227067,-0.0312972698807022
"1032","dr5rs7d",0,-0.176629213483146,-0.101521861639747,-0.107260649070712
"1033","dr5rs7e",-1,-0.29752808988764,-0.808911145843689,-0.796696080463384
"1034","dr5rs7f",0,-0.106516853932584,0,-0.0428826139244189
"1035","dr5rs7g",-1,-0.186516853932584,-0.871853105305309,-0.665374760442111
"1036","dr5rs7h",-1,-0.204943820224719,-0.364941182115969,-0.372940148914354
"1037","dr5rs7j",0,-0.257977528089888,-0.468308531373166,-0.46738754891026
"1038","dr5rs7k",0,-0.311460674157303,-0.321151472548304,-0.317299707508036
"1039","dr5rs7m",0,-0.237303370786517,-0.297092991309314,-0.39037579340723
"1040","dr5rs7n",0,-0.166292134831461,-0.227082769566889,-0.227593183194822
"1041","dr5rs7p",0,-0.051685393258427,-0.0674602937351137,-0.0235995256980019
"1042","dr5rs7q",0,-0.167191011235955,-0.0155650862466369,-0.0360506652067304
"1043","dr5rs7r",0,-0.0525842696629213,-0.00462392472043164,-0.00470061879517164
"1044","dr5rs7s",0,-0.333483146067416,-0.310021951531028,-0.624874710246829
"1045","dr5rs7t",0,-0.28314606741573,-0.193258426966291,-0.241385123909068
"1046","dr5rs7u",0,-0.180224719101124,-0.269662921348337,-0.0456288557919886
"1047","dr5rs7v",0,-0.199101123595506,-0.130337078651662,-0.168935798233594
"1048","dr5rs7w",-1,-0.194157303370786,-0.21272846446669,-0.107748662420313
"1049","dr5rs7x",0,-0.22247191011236,-0.0501186556372875,-0.0636201704389975
"1050","dr5rs7y",0,-0.277303370786517,-0.440449438202222,-0.293975024742458
"1051","dr5rs7z",0,-0.260224719101124,-0.686009308567114,-0.594939394385126
"1052","dr5rs90",0,-0.0191011235955056,0,-1.31925798967327e-05
"1053","dr5rs91",0,-0.0140449438202247,-0.0374914185962044,-0.0239939034173877
"1054","dr5rs92",0,-0.0233707865168539,-0.0382022471909878,-0.0537947917243088
"1055","dr5rs93",0,-0.018876404494382,-0.0202247191011237,-0.0181891489311232
"1056","dr5rs94",0,-0.0101123595505618,0,-1.31525219270867e-05
"1057","dr5rs95",0,-0.00224719101123595,0,1.31768905299288e-05
"1058","dr5rs96",0,-0.00808988764044944,-0.00898876404493519,-0.00490250452321726
"1059","dr5rs97",0,-0.00629213483146067,-0.0112359550562242,-0.00908789070716255
"1060","dr5rs98",0,-0.0143820224719101,-0.0157303370786446,-0.0132540160273925
"1061","dr5rs99",0,-0.00808988764044944,0.00449438202241578,0.00140158147612237
"1062","dr5rs9b",0,-0.00629213483146067,0,-5.92435655348676e-08
"1063","dr5rs9c",0,-0.00179775280898876,-0.0112359550561798,-0.00572039338678597
"1064","dr5rs9d",0,-0.00269662921348315,0,1.31359980827079e-05
"1065","dr5rs9e",0,-0.00359550561797753,-0.00898876404495362,-0.0105290069980251
"1066","dr5rs9f",0,-0.00314606741573034,0,-1.31594797828289e-05
"1067","dr5rs9g",0,-0.00224719101123596,0,-1.31987451148721e-05
"1068","dr5rs9h",0,-0.000561797752808989,0,1.31786328710843e-05
"1069","dr5rs9j",0,-0.00179775280898876,0,-1.31464368211856e-05
"1070","dr5rs9k",0,-0.00269662921348315,-0.00449438202244385,-0.00212626110326991
"1071","dr5rs9m",0,-0.00179775280898876,0,-2.38697122407151e-12
"1072","dr5rs9q",0,-0.00112359550561798,1.52016418677489e-32,-1.31551310366738e-05
"1073","dr5rs9r",0,-0.00179775280898876,0,-1.31934520757592e-05
"1074","dr5rs9s",0,-0.000898876404494382,0,1.31594797828289e-05
"1075","dr5rs9t",0,0.000449438202247191,0,1.317340653865e-05
"1076","dr5rs9u",0,0.000449438202247191,0.00449438202243543,0.00166569968374651
"1077","dr5rs9v",0,0.00112359550561798,0,-1.31733977953129e-05
"1078","dr5rs9w",0,-0.00168539325842697,0,1.31455677501948e-05
"1079","dr5rs9x",0,-0.00179775280898876,-0.00898876404494382,-0.00512181477968872
"1080","dr5rs9z",0,-0.0146067415730337,0,-1.31699234685441e-05
"1081","dr5rsc3",0,-0.0430711610486891,0,-1.31969413685124e-05
"1082","dr5rsc4",0,-0.0332584269662921,-0.0179775280898877,-0.0293768404310772
"1083","dr5rsc5",0,-0.0410112359550562,0,-1.3162089927583e-05
"1084","dr5rsc6",0,-0.0485393258426966,-0.141573033707859,-0.0697875738728152
"1085","dr5rsc7",0,-0.0404494382022472,0,-1.31760194457358e-05
"1086","dr5rsc8",0,-0.00730337078651685,0,1.31594797828289e-05
"1087","dr5rsc9",0,-0.0202247191011236,-0.201282212600022,-0.199787102343185
"1088","dr5rscb",0,-0.00134831460674157,0,-1.31777616717104e-05
"1089","dr5rscc",0,-0.0123595505617978,0,-1.31638303116987e-05
"1090","dr5rscd",0,-0.0561797752808989,-0.0786516853933162,-0.0577277084705187
"1091","dr5rsce",0,-0.0220224719101124,-0.0157303370786518,-0.0147233281526055
"1092","dr5rscf",0,-0.0251685393258427,-0.0247191011235958,-0.0296114034061097
"1093","dr5rscg",0,-0.0134831460674157,-0.00674157303371642,-0.00555571732653378
"1094","dr5rscm",0,-0.0112359550561798,-0.0269662921348505,-0.0463888434123079
"1095","dr5rscp",0,-0.00404494382022472,0,1.31568701556868e-05
"1096","dr5rscq",0,-0.0123595505617978,0,-1.32170322982828e-05
"1097","dr5rscr",0,-0.00449438202247191,-0.0112359550561928,-0.00926859973529251
"1098","dr5rscs",0,-0.0106741573033708,7.77656569110281e-14,-0.00399812641551921
"1099","dr5rsct",0,-0.0130337078651685,-0.0112359550561689,-0.012101599087811
"1100","dr5rscu",0,-0.00853932584269663,-0.00898876404492979,-0.00979827087842853
"1101","dr5rscv",0,-0.00955056179775281,-0.0112359550561907,-0.0105566969733677
"1102","dr5rscw",0,-0.00674157303370787,-0.00898876404494304,-0.00550006349859308
"1103","dr5rscx",0,-0.00853932584269663,0,-2.63808286191047e-05
"1104","dr5rscz",0,-0.0050561797752809,0,-0.00352390628474621
"1105","dr5rsd0",0,-0.00112359550561798,0,-1.3118596192271e-05
"1106","dr5rsd1",0,-0.00359550561797753,-6.90737348184667e-18,8.69070990853241e-10
"1107","dr5rsd3",0,-0.00224719101123596,0,-1.31768905299288e-05
"1108","dr5rsd4",0,-0.00168539325842697,0,-1.31551306917702e-05
"1109","dr5rsd5",0,-0.000898876404494382,0,-1.31455677501948e-05
"1110","dr5rsd7",0,0.00337078651685393,0,1.31612198218128e-05
"1111","dr5rsd9",0,-0.00337078651685393,-0.00449438202241578,-0.00139599441014451
"1112","dr5rsdc",0,-0.00561797752808989,0,0
"1113","dr5rsde",0,0.00337078651685393,0.0112359550561806,0.00733663621460521
"1114","dr5rsdf",0,-0.00112359550561798,-0.00364530716093005,-4.21633454864948e-44
"1115","dr5rsdg",0,0.00224719101123595,0,1.32221824387237e-05
"1116","dr5rsdh",0,0.000898876404494382,0,-5.92279014398231e-08
"1117","dr5rsdj",0,0.000898876404494382,0,-3.47869785935618e-09
"1118","dr5rsdk",0,0.000898876404494382,0,1.3162089927583e-05
"1119","dr5rsdm",0,-0.000449438202247191,0,1.31664413193676e-05
"1120","dr5rsdn",0,-0.0101123595505618,0,2.63137403113735e-05
"1121","dr5rsdp",0,-0.0103370786516854,-0.0449438202247191,-0.0273217009869596
"1122","dr5rsdq",0,0,0,-1.56531063973849e-08
"1123","dr5rsdr",0,-0.0129213483146067,-1.34127025174552e-30,-0.000941769958322751
"1124","dr5rsds",0,0.00134831460674157,0,-1.31455677501948e-05
"1125","dr5rsdt",0,-0.00134831460674157,0.00010456741835344,0.000450473857625822
"1126","dr5rsdu",0,0,0,1.31655709259402e-05
"1127","dr5rsdv",0,-0.000561797752808989,0,0
"1128","dr5rsdw",0,-0.00112359550561798,0,-6.95417689189621e-09
"1129","dr5rsdy",0,0,0,1.31742774501002e-05
"1130","dr5rsdz",0,0.000561797752808989,0,-1.31664413193676e-05
"1131","dr5rse0",0,-0.0230337078651685,-1.35713317688693e-05,-7.86530886537804e-08
"1132","dr5rse1",0,-0.00539325842696629,-0.0112359550561535,-0.00882547673434355
"1133","dr5rse2",0,-0.0251685393258427,-0.0426966292134395,-0.0536151251147718
"1134","dr5rse3",0,-0.0265168539325843,-0.0160156204789192,-0.00908018730086248
"1135","dr5rse4",0,-0.00584269662921348,0,-8.70825107395226e-09
"1136","dr5rse5",0,0,0,0
"1137","dr5rse6",0,-0.0782022471910112,-0.0134831460673608,-0.00584542067912572
"1138","dr5rse7",0,-0.0413483146067416,0,-1.01927198491176e-07
"1139","dr5rse8",0,-0.0301123595505618,-0.0494382022471304,-0.0489160615233785
"1140","dr5rse9",0,-0.134831460674157,-0.0580562204049996,-0.0546356977593991
"1141","dr5rseb",0,-0.222022471910112,0.0741573033708229,0.0714574500591474
"1142","dr5rsec",0,-0.102022471910112,-0.33613514064494,-0.424579639263086
"1143","dr5rsed",0,-0.124044943820225,-0.364044943820225,-0.360395270640939
"1144","dr5rsee",0,-0.115955056179775,-0.118598288183528,-0.143853192408277
"1145","dr5rsef",0,-0.13752808988764,0,2.63347115297331e-05
"1146","dr5rseg",0,-0.0480898876404494,0,-0.0204282335468032
"1147","dr5rseh",0,0.000561797752808989,0,-1.31777616717104e-05
"1148","dr5rsek",0,-0.000449438202247191,0,1.31525219270867e-05
"1149","dr5rsem",0,-0.00224719101123595,-6.90737348184667e-18,8.69070990853241e-10
"1150","dr5rsep",0,-0.000561797752808989,0,-1.31664413193676e-05
"1151","dr5rseq",0,-0.000561797752808989,8.58688575413393e-34,-2.63163624753664e-05
"1152","dr5rser",0,-1.73472347597681e-19,0,2.63790733237829e-05
"1153","dr5rses",0,-0.0382022471910112,0,-1.31681822788549e-05
"1154","dr5rset",0,-0.00269662921348315,0,-0.00229920869562546
"1155","dr5rseu",0,-0.00539325842696629,0,6.5982144327746e-05
"1156","dr5rsev",0,0.000898876404494382,0,-1.31245409956324e-05
"1157","dr5rsew",0,-0.000898876404494382,0,-1.31925683126034e-05
"1158","dr5rsex",0,0.00404494382022472,0,2.63363550117651e-05
"1159","dr5rsey",0,0.000898876404494382,0.00449438202249296,0.00169089431588947
"1160","dr5rsez",0,0.00179775280898876,0,1.3154261046054e-05
"1161","dr5rsf0",0,-0.0123595505617978,0,0
"1162","dr5rsf2",0,-0.00269662921348315,0,-2.61057659944198e-08
"1163","dr5rsf3",0,-0.0224719101123595,0,-1.32126240681917e-05
"1164","dr5rsf4",0,-0.0202247191011236,-0.0134831460674101,-0.0092021927227896
"1165","dr5rsf5",0,-0.00898876404494382,-0.0112359550561962,-0.00768674233846182
"1166","dr5rsf6",0,-0.0197752808988764,-0.0314606741572862,-0.0345076254481145
"1167","dr5rsf7",0,-0.0229213483146067,0,-2.63895213355284e-05
"1168","dr5rsf8",0,-0.0134831460674157,0,-1.31481751355374e-05
"1169","dr5rsf9",0,-0.0350561797752809,-0.0561797752808972,-0.069437945903743
"1170","dr5rsfb",0,-0.0139325842696629,0,0.00143925726374173
"1171","dr5rsfc",0,-0.0426966292134831,-0.0674157303371285,-0.048173015490176
"1172","dr5rsfd",0,-0.0395505617977528,-0.0397260472580439,-0.0183231691910894
"1173","dr5rsfe",0,-0.0350561797752809,-0.0561797752808989,-0.0482662837254632
"1174","dr5rsff",0,-0.051685393258427,-0.0458759493612895,-0.00721162158655406
"1175","dr5rsfg",0,-0.0404494382022472,-0.0065655339638585,-0.00399981549433787
"1176","dr5rsfh",0,-0.00943820224719101,-0.00898876404494382,-0.0155291700364474
"1177","dr5rsfj",0,-0.0152808988764045,-0.000883101306332454,-0.0027530642946392
"1178","dr5rsfk",0,-0.018876404494382,-0.0112359550561885,-0.0130089302801148
"1179","dr5rsfm",0,-0.0170786516853933,-0.0281667756559922,-0.0212420201001913
"1180","dr5rsfn",0,-0.0106741573033708,-0.0106244730423979,-0.0150258606694817
"1181","dr5rsfp",0,-0.0193258426966292,0,-1.31551306917702e-05
"1182","dr5rsfq",0,-0.0287640449438202,-0.0177480831084336,-0.0158852231600879
"1183","dr5rsfr",0,-0.0310112359550562,-0.0561797752808733,-0.0266194995391842
"1184","dr5rsfs",0,-0.0292134831460674,-0.0337078651685393,-0.0454256671861935
"1185","dr5rsft",0,-0.0265168539325843,-0.0112359550561907,-0.00925958431805866
"1186","dr5rsfu",0,-0.0471910112359551,-0.0418098826308233,-0.0309240328356187
"1187","dr5rsfv",0,-0.0341573033707865,-0.0337078651685393,-0.0318549391408715
"1188","dr5rsfw",0,-0.0350561797752809,-0.0179775280898874,-0.015220584567971
"1189","dr5rsfx",0,-0.042247191011236,-0.05040213516437,-0.0298410706644292
"1190","dr5rsfy",0,-0.0449438202247191,-0.0561797752810032,-0.0512338640032191
"1191","dr5rsfz",0,0.0741573033707865,-0.0353994368016991,-0.0173086842809379
"1192","dr5rsg0",0,-0.0179775280898876,0,-1.31116371294288e-05
"1193","dr5rsg1",0,-0.0530337078651685,-0.0876404494382019,-0.0791905303508167
"1194","dr5rsg2",0,0.00134831460674157,0,-1.3162089927583e-05
"1195","dr5rsg3",0,-0.0251685393258427,0,-2.6345951772243e-05
"1196","dr5rsg4",0,-0.0606741573033708,-0.103370786516933,-0.100000816082007
"1197","dr5rsg5",-1,-0.061123595505618,-0.0719101123595728,-0.0529541231933937
"1198","dr5rsg6",0,-0.0328089887640449,-0.0337078651685592,-0.0375466898877528
"1199","dr5rsg7",0,-0.0480898876404494,0,2.98754157849675e-05
"1200","dr5rsg8",0,0.00269662921348315,2.19147632072117e-16,0.00326332406280558
"1201","dr5rsg9",0,-0.00449438202247191,0,1.3206521624234e-05
"1202","dr5rsgb",0,0.000898876404494382,0,-1.31577399738947e-05
"1203","dr5rsgc",0,-0.00314606741573034,-0.00449438202246518,-0.00191782133379839
"1204","dr5rsgd",0,-0.0265168539325843,-0.0269662921348315,-0.0223664113631535
"1205","dr5rsge",0,-0.0364044943820225,-0.0651685393258427,-0.082353309035566
"1206","dr5rsgf",0,-0.0206741573033708,-0.0654563456991101,-0.0603597320409311
"1207","dr5rsgg",0,-0.0782022471910112,-0.225735403006633,-0.219996269195677
"1208","dr5rsgh",0,-0.0633707865168539,-0.101123595505744,-0.0810010043834854
"1209","dr5rsgj",0,-0.0584269662921348,-0.0359550561797982,-0.0193824885984288
"1210","dr5rsgk",0,-0.0525842696629213,-0.0741573033707289,-0.0823964022876234
"1211","dr5rsgm",0,-0.0539325842696629,-0.0561797752808987,-0.0449177654629525
"1212","dr5rsgn",0,0.0453932584269663,-0.0751017059565259,-0.0759984663337407
"1213","dr5rsgp",0,0.190561797752809,0.424719101123587,0.377445159458295
"1214","dr5rsgq",0,-0.0566292134831461,-0.0204610029473668,-0.030582986074553
"1215","dr5rsgr",0,0.163595505617978,-0.0696629213483658,-0.0936695144556425
"1216","dr5rsgs",0,-0.0898876404494382,-0.0359550561797753,-0.035035421933751
"1217","dr5rsgt",0,-0.0525842696629213,-0.062921348314689,-0.0701464191796071
"1218","dr5rsgu",0,-0.0808988764044944,-0.211235955056197,-0.250387540811254
"1219","dr5rsgv",0,-0.0862921348314607,-0.0934476768435036,-0.0855713906124297
"1220","dr5rsgw",0,-0.0498876404494382,-0.0114817039670484,-0.0115968983157739
"1221","dr5rsgx",0,-0.0121348314606742,-0.0404494382022646,-0.0267185149932015
"1222","dr5rsgy",0,-0.0561797752808989,-0.0243690558842355,-0.0539720191088576
"1223","dr5rsgz",0,-0.0260674157303371,0.0848691994156211,0.1050665573649
"1224","dr5rsh0",-2,-2.96584269662921,-2.73258426966277,-2.44097772613949
"1225","dr5rsh1",-3,-2.33348314606742,-3.82042492252765,-3.77252732779089
"1226","dr5rsh2",-1,-1.44404494382022,-1.64719101123573,-1.2989028069586
"1227","dr5rsh3",-2,-1.46247191011236,-1.15496066166568,-1.15131352062863
"1228","dr5rsh4",0,-1.34876404494382,-0.317034075600793,-0.317858471546704
"1229","dr5rsh5",0,-0.36314606741573,-0.114606741573034,-0.107599658209603
"1230","dr5rsh6",1,-0.124943820224719,1.14157303370787,0.987434728405991
"1231","dr5rsh7",-1,0.565393258426966,-0.462921348314721,-0.728366610975828
"1232","dr5rsh8",0,0.344719101123595,-0.746067415730336,-0.909762926102879
"1233","dr5rsh9",-1,-0.631910112359551,-0.777528089887666,-0.79986769322127
"1234","dr5rshb",0,0.344719101123596,-0.32808988764045,-0.591876236211303
